Meter_id,Meter Detection,Average_volume,Category,Std of volume,Monthly changing rate,Cust_type,Max_volume,Meter_size,Min_volume,Estimated water_loss
8.87E+17,1,12.03,,4.34,-0.18,RESIDENTIAL,28.14,0.63,6.77,
8.87E+17,1,5.75,,1.35,-0.08,RESIDENTIAL,9.51,0.63,3.68,
8.87E+17,1,10.69,,5.93,0.59,RESIDENTIAL,24.28,1,0,
8.87E+17,1,8.89,,7.08,2.26,RESIDENTIAL,22.07,0.63,2.56,
8.87E+17,1,2.79,,1.25,-0.21,MULTI-FAMILY,8.98,1,0.74,
8.87E+17,1,4.66,,3.01,-0.1,MULTI-FAMILY,16.1,1,0,
8.87E+17,1,6.07,,2.41,0.09,RESIDENTIAL,16.19,1,0.39,
8.87E+17,1,6.81,,8.62,0.07,RESIDENTIAL,46.4,0.63,0.83,
8.87E+17,1,1.19,,1.21,-0.05,CITY,5.07,0.63,0,
8.87E+17,1,21.78,,5.29,0.23,RESIDENTIAL,34.44,0.63,9.06,
8.88E+17,1,4.22,,2.34,0.04,RESIDENTIAL,13.39,0.63,0,
8.88E+17,1,18.78,,5.75,0.04,MULTI-FAMILY,32.77,1,9.12,
8.88E+17,1,21.66,,5.19,0,RESIDENTIAL,38.31,0.63,11.58,
8.88E+17,1,13.82,,4.55,0,RESIDENTIAL,26.58,0.63,5.91,
8.88E+17,1,7.01,,0.23,0.45,MULTI-FAMILY,7.24,0.63,6.78,
8.88E+17,1,237.73,,308.44,-0.26,COMMERCIAL,1324.78,6,1.27,
8.88E+17,1,237.73,,308.44,-0.26,BOAT DOCK,1324.78,3,1.27,
8.88E+17,1,237.73,,308.44,-0.26,RESIDENTIAL,1324.78,0.75,1.27,
8.88E+17,1,237.73,,308.44,-0.26,COMMERCIAL,1324.78,4,1.27,
8.88E+17,1,237.73,,308.44,-0.26,BOAT DOCK,1324.78,4,1.27,
8.88E+17,1,8.17,,2.27,0.01,MULTI-FAMILY,13.94,0.63,0,
8.88E+17,1,7.33,,11.87,0.24,RESIDENTIAL,69.82,0.63,0,
8.88E+17,1,4.97,,1.48,-0.04,MULTI-FAMILY,11.04,0.63,2.66,
8.88E+17,1,16.21,,21.43,0.17,RESIDENTIAL,114.02,1.5,0,
8.89E+17,1,9.38,,2.81,0.04,RESIDENTIAL,18.23,0.63,3.26,
8.89E+17,1,10.68,,6.93,-0.06,RESIDENTIAL,44.31,0.63,0,
8.89E+17,1,5.84,,3.87,-0.49,RESIDENTIAL,18.59,0.63,1.63,
8.89E+17,-1,1.99,,0.09,-0.04,COMMERCIAL,0.01,6,-0.15,2670.77
8.89E+17,1,9.24,,2.65,-0.09,RESIDENTIAL,16.92,0.63,5.96,
8.89E+17,1,4.17,,2.94,0.29,RESIDENTIAL,9.51,1,0,
8.89E+17,1,4.49,,2.46,-0.02,RESIDENTIAL,15.08,0.63,0,
8.89E+17,1,1.85,,2.16,0.05,RESIDENTIAL,12.02,0.63,0,
8.89E+17,1,8.63,,14.43,0.53,RESIDENTIAL,51.29,0.63,0,
8.90E+17,1,39.68,,16.8,4.62,RESIDENTIAL,83.68,1,22.03,
8.90E+17,1,5.21,,1.83,0.02,RESIDENTIAL,8.6,0.63,0,
8.90E+17,1,7.93,,1.72,-0.09,MULTI-FAMILY,12.77,0.63,4.75,
8.90E+17,1,14.11,,3.31,-0.08,RESIDENTIAL,20.75,0.63,8.01,
8.90E+17,1,10.23,,5.96,-0.26,MULTI-FAMILY,32.46,0.63,3.56,
8.90E+17,1,141.49,,255.2,-0.17,BOAT DOCK,1286.8,3,0,
8.90E+17,1,141.49,,255.2,-0.17,MULTI-FAMILY,1286.8,0.75,0,
8.90E+17,1,141.49,,255.2,-0.17,CONSOLIDATED,1286.8,0.75,0,
8.90E+17,1,141.49,,255.2,-0.17,BOAT DOCK,1286.8,4,0,
8.90E+17,1,141.49,,255.2,-0.17,MULTI-FAMILY,1286.8,1,0,
8.90E+17,1,141.49,,255.2,-0.17,COMMERCIAL,1286.8,6,0,
8.90E+17,1,141.49,,255.2,-0.17,COMMERCIAL,1286.8,3,0,
8.90E+17,1,24.38,,6.18,0.1,RESIDENTIAL,43.16,1,15.23,
8.90E+17,1,4.55,,1.35,0.17,RESIDENTIAL,7.23,0.63,0,
8.90E+17,1,3.34,,1.05,0.03,MULTI-FAMILY,4.99,1,0,
8.90E+17,1,10.11,,3.48,0.21,MULTI-FAMILY,17.41,1,1.5,
8.90E+17,1,20.32,,3.69,-0.12,RESIDENTIAL,28.25,1,11.02,
8.90E+17,1,4.95,,1.24,-0.06,RESIDENTIAL,8.46,1,3.31,
8.90E+17,1,3.43,,1.53,-0.04,MULTI-FAMILY,7.77,1,0.42,
8.91E+17,1,18.91,,13.23,0.71,RESIDENTIAL,40.9,1,0,
8.91E+17,1,4.29,,1.26,-0.04,MULTI-FAMILY,8.13,1,0,
8.91E+17,1,6.36,,1.21,0.03,RESIDENTIAL,9.41,0.63,3.68,
8.91E+17,1,11.02,,3.58,-0.01,RESIDENTIAL,18.76,0.63,3.92,
8.91E+17,1,14.22,,4.59,0.15,RESIDENTIAL,23.23,0.63,5.12,
8.91E+17,1,7.25,,0.11,0.22,RESIDENTIAL,7.36,1,7.14,
8.91E+17,1,127.17,,269.21,0.01,COMMERCIAL,2365.34,6,0,
8.91E+17,1,127.17,,269.21,0.01,BOAT DOCK,2365.34,4,0,
8.91E+17,1,127.17,,269.21,0.01,RESIDENTIAL,2365.34,1,0,
8.91E+17,1,127.17,,269.21,0.01,COMMERCIAL,2365.34,3,0,
8.91E+17,1,127.17,,269.21,0.01,MULTI-FAMILY,2365.34,0.75,0,
8.91E+17,1,127.17,,269.21,0.01,RESIDENTIAL,2365.34,0.75,0,
8.91E+17,1,127.17,,269.21,0.01,MULTI-FAMILY,2365.34,1,0,
8.91E+17,1,127.17,,269.21,0.01,COMMERCIAL,2365.34,4,0,
8.91E+17,1,127.17,,269.21,0.01,BOAT DOCK,2365.34,6,0,
8.91E+17,1,127.17,,269.21,0.01,MULTI-FAMILY,2365.34,3,0,
8.91E+17,1,7.78,,4.74,-0.17,RESIDENTIAL,24.04,0.63,0,
8.91E+17,-1,0.08,,-0.04,-0.11,CITY,-0.03,2,0.39,123.22
8.91E+17,-1,,Negative Read,,,,,,,
8.92E+17,-1,,Negative Read,,,,,,,
8.92E+17,1,2.68,,0.98,-0.1,RESIDENTIAL,5.18,0.63,0.77,
8.92E+17,1,21.84,,6.46,-0.88,COMMERCIAL,39.47,3,12.82,
8.92E+17,1,9.87,,2.03,-0.22,MULTI-FAMILY,16.03,0.63,5.61,
8.92E+17,1,133.38,,112.47,0.1,MULTI-FAMILY,436.52,1,0.41,
8.92E+17,1,133.38,,112.47,0.1,COMMERCIAL,436.52,4,0.41,
8.92E+17,1,133.38,,112.47,0.1,BOAT DOCK,436.52,4,0.41,
8.93E+17,1,3.48,,0.97,0.08,RESIDENTIAL,5.18,0.63,0.98,
8.93E+17,1,17.12,,3.5,-0.21,RESIDENTIAL,24.98,0.63,11.42,
8.93E+17,1,9.05,,2.92,-0.15,MULTI-FAMILY,14.5,0.63,3.61,
8.93E+17,1,17.93,,6.8,-0.23,RESIDENTIAL,32.42,0.63,5.96,
8.93E+17,1,30.75,,5.43,-0.15,RESIDENTIAL,41.84,0.63,18.52,
8.93E+17,1,180.81,,344.41,-0.03,COMMERCIAL,1800.56,3,0,
8.93E+17,1,180.81,,344.41,-0.03,BOAT DOCK,1800.56,4,0,
8.93E+17,1,180.81,,344.41,-0.03,COMMERCIAL,1800.56,4,0,
8.93E+17,1,180.81,,344.41,-0.03,MULTI-FAMILY,1800.56,0.75,0,
8.93E+17,1,180.81,,344.41,-0.03,COMMERCIAL,1800.56,6,0,
8.93E+17,1,180.81,,344.41,-0.03,MULTI-FAMILY,1800.56,3,0,
8.93E+17,1,9.51,,3.73,0.1,COMMERCIAL,20.27,1,3.42,
8.93E+17,1,7.51,,3.22,-0.18,RESIDENTIAL,17.78,0.63,3.68,
8.93E+17,1,15.23,,8.4,-0.11,RESIDENTIAL,34.58,0.63,0.4,
8.93E+17,1,28.78,,9.7,0.54,RESIDENTIAL,51.1,1,11.94,
8.93E+17,1,9.3,,2.6,-0.03,RESIDENTIAL,20.6,0.63,2.21,
8.94E+17,1,9.16,,2.73,-0.06,RESIDENTIAL,15.08,0.63,2.76,
8.94E+17,1,1.8,,0.43,0.02,RESIDENTIAL,3.54,0.63,1.1,
8.94E+17,1,7.97,,3.14,0.16,RESIDENTIAL,22.44,0.63,2.32,
8.94E+17,1,21.81,,17.25,0.52,COMMERCIAL,54.01,1.5,0,
8.94E+17,1,18.1,,6.46,-0.3,RESIDENTIAL,36.92,0.63,8.27,
8.94E+17,1,26.97,,26.47,-0.9,RESIDENTIAL,125.2,1.5,0,
8.94E+17,1,252.38,,353.46,-0.02,BOAT DOCK,1425.79,3,0,
8.94E+17,1,252.38,,353.46,-0.02,HOSPITAL,1425.79,4,0,
8.94E+17,1,252.38,,353.46,-0.02,MULTI-FAMILY,1425.79,0.75,0,
8.94E+17,1,252.38,,353.46,-0.02,COMMERCIAL,1425.79,4,0,
8.94E+17,1,252.38,,353.46,-0.02,COMMERCIAL,1425.79,3,0,
8.94E+17,1,252.38,,353.46,-0.02,BOAT DOCK,1425.79,4,0,
8.94E+17,1,252.38,,353.46,-0.02,MULTI-FAMILY,1425.79,1,0,
8.94E+17,1,10.22,,5.49,-0.22,RESIDENTIAL,24.58,1,4.05,
8.94E+17,1,4.95,,1.84,0.02,MULTI-FAMILY,9.26,0.63,2.45,
8.94E+17,1,5.21,,1.5,0,RESIDENTIAL,8.01,1,2.32,
8.94E+17,1,3.41,,0.85,0.19,RESIDENTIAL,5.07,0.63,1.4,
8.95E+17,1,0.9,,1.7,-0.02,CITY,10.45,0.63,0,
8.95E+17,1,7.45,,2.2,0.15,RESIDENTIAL,15.45,0.63,4.34,
8.95E+17,1,6.78,,2.11,-0.06,RESIDENTIAL,11.4,0.63,2.9,
8.95E+17,1,67.4,,13.65,-0.56,COMMERCIAL,103.23,1.5,30.28,
8.95E+17,1,14.94,,5.83,0.42,RESIDENTIAL,28.43,1,5.21,
8.95E+17,1,10.82,,2.45,-0.1,RESIDENTIAL,17.41,0.63,6.85,
8.95E+17,1,7.1,,2.12,0.02,RESIDENTIAL,10.92,0.63,3.68,
8.95E+17,1,10,,6.73,0.04,RESIDENTIAL,29.02,0.63,0,
8.95E+17,1,8.41,,2.98,-0.14,RESIDENTIAL,15.32,0.63,2.53,
8.95E+17,1,11.03,,5.98,0.14,RESIDENTIAL,24.61,0.63,0,
8.95E+17,1,129.44,,199.09,-0.03,MULTI-FAMILY,1326.38,0.75,0,
8.95E+17,1,129.44,,199.09,-0.03,BOAT DOCK,1326.38,3,0,
8.95E+17,1,129.44,,199.09,-0.03,BOAT DOCK,1326.38,1.5,0,
8.95E+17,1,129.44,,199.09,-0.03,RESIDENTIAL,1326.38,0.75,0,
8.95E+17,1,129.44,,199.09,-0.03,MULTI-FAMILY,1326.38,1,0,
8.95E+17,1,129.44,,199.09,-0.03,COMMERCIAL,1326.38,4,0,
8.95E+17,1,129.44,,199.09,-0.03,COMMERCIAL,1326.38,2,0,
8.95E+17,1,129.44,,199.09,-0.03,COMMERCIAL,1326.38,3,0,
8.95E+17,1,18.75,,1.94,0.14,COMMERCIAL,22.44,1,15.1,
8.95E+17,1,4.31,,1.3,-0.07,RESIDENTIAL,7.73,0.63,2.17,
8.95E+17,1,4.92,,2.54,0.49,RESIDENTIAL,8.75,1,0.9,
8.95E+17,1,4.42,,3.59,-0.08,MULTI-FAMILY,20.4,0.63,0,
8.95E+17,1,18.33,,5.7,-0.17,RESIDENTIAL,29.41,0.63,4.41,
8.96E+17,1,7.07,,19.71,-0.18,RESIDENTIAL,134.65,1,0,
8.96E+17,1,7.97,,2.2,-0.22,MULTI-FAMILY,16.25,1,4.72,
8.96E+17,1,21.87,,7.31,-0.43,RESIDENTIAL,38.57,1,9.41,
8.96E+17,1,12.39,,4.85,-1.2,RESIDENTIAL,23.69,1,4.41,
8.96E+17,1,338.27,,655.93,-0.01,MULTI-FAMILY,2838.44,3,0,
8.96E+17,1,338.27,,655.93,-0.01,COMMERCIAL,2838.44,3,0,
8.96E+17,1,338.27,,655.93,-0.01,COMMERCIAL,2838.44,4,0,
8.96E+17,1,338.27,,655.93,-0.01,HOTEL,2838.44,3,0,
8.96E+17,1,338.27,,655.93,-0.01,BOAT DOCK,2838.44,3,0,
8.96E+17,1,338.27,,655.93,-0.01,BOAT DOCK,2838.44,4,0,
8.96E+17,1,338.27,,655.93,-0.01,MULTI-FAMILY,2838.44,0.75,0,
8.96E+17,1,338.27,,655.93,-0.01,RESIDENTIAL,2838.44,0.75,0,
8.96E+17,1,338.27,,655.93,-0.01,BOAT DOCK,2838.44,6,0,
8.96E+17,1,338.27,,655.93,-0.01,RESIDENTIAL,2838.44,1,0,
8.96E+17,1,9.12,,3.62,0.2,MULTI-FAMILY,16.83,0.63,0,
8.96E+17,1,75.99,,45.44,-4.21,MULTI-FAMILY,199.65,2,12.58,
8.96E+17,1,15.61,,4.87,0.05,COMMERCIAL,29.53,0.63,8.42,
8.96E+17,1,5.48,,2.62,0.03,MULTI-FAMILY,11.94,0.63,0.35,
8.97E+17,1,55.78,,23.38,0.18,RESIDENTIAL,106.88,1,7.96,
8.97E+17,-1,,Negative Read,,,,,,,
8.97E+17,1,7.16,,2.53,-0.05,MULTI-FAMILY,16.46,0.63,2.17,
8.97E+17,1,5.45,,0.87,0.01,RESIDENTIAL,7.74,1,4.01,
8.97E+17,1,8.39,,2.68,-0.06,MULTI-FAMILY,13.54,0.63,0,
8.97E+17,1,2.51,,0.67,-0.03,RESIDENTIAL,4.64,0.63,0.37,
8.97E+17,1,15.68,,2.91,0.07,RESIDENTIAL,24.94,0.63,7.14,
8.97E+17,1,47.72,,17.69,-0.17,RESIDENTIAL,91.64,1,12.14,
8.97E+17,1,7.91,,1.69,0,MULTI-FAMILY,11.04,0.63,2.1,
8.97E+17,1,6.49,,2.61,-0.01,RESIDENTIAL,14.35,1,2.21,
8.97E+17,1,7.31,,1.08,0.04,RESIDENTIAL,10.13,0.63,3.98,
8.97E+17,1,3.04,,1.03,-0.03,RESIDENTIAL,8.82,1,2.01,
8.97E+17,1,8.07,,1.7,-0.01,RESIDENTIAL,14.25,0.63,5.89,
8.97E+17,1,9.46,,9.22,-0.01,MULTI-FAMILY,48.93,0.63,3.68,
8.98E+17,1,17.32,,5.2,0.05,RESIDENTIAL,39.47,1,8.9,
8.98E+17,1,5.96,,1.65,0.04,RESIDENTIAL,12.82,0.63,3.8,
8.98E+17,1,11.62,,9.94,-0.03,RESIDENTIAL,70.78,0.63,0,
8.98E+17,-1,-0.07,,-0.05,-0.05,SPRINKLER,-0.03,1.5,-0.11,150.24
8.98E+17,1,3.04,,0.31,-0.01,RESIDENTIAL,3.87,0.63,2.45,
8.98E+17,-1,1.42,Zero Read,0.09,-0.04,HOSPITAL,0,6,-0.16,1711.93
8.98E+17,1,3.86,,0.95,-0.02,MULTI-FAMILY,5.7,0.63,1.42,
8.98E+17,1,3.86,,0.95,-0.02,COMMERCIAL,5.7,1,1.42,
8.98E+17,1,13.19,,4.92,-0.21,RESIDENTIAL,30.04,1,6.12,
8.98E+17,1,1.29,,1.44,0.01,MULTI-FAMILY,6.69,0.63,0,
8.98E+17,1,39.43,,15.05,-0.01,RESIDENTIAL,72.58,1.5,9.32,
8.99E+17,1,28.79,,14.45,0.28,RESIDENTIAL,82.89,0.63,9.56,
8.99E+17,1,5.36,,5.92,0,COMMERCIAL,23.96,0.63,1.07,
8.99E+17,-1,,Negative Read,,,,,,,
8.99E+17,1,13.29,,2.43,0.06,RESIDENTIAL,19.35,0.63,7.77,
8.99E+17,1,11.16,,4.59,-0.23,RESIDENTIAL,21.74,0.63,3.88,
8.99E+17,-1,,Negative Read,,,,,,,
8.99E+17,1,6.13,,1.14,-0.02,RESIDENTIAL,9.67,0.63,4.21,
8.99E+17,1,14.99,,5.66,-0.22,RESIDENTIAL,29.32,0.63,7.06,
8.99E+17,1,31.81,,11.27,-0.32,MULTI-FAMILY,68.41,1.5,16.83,
8.99E+17,1,4.29,,4.47,0.18,COMMERCIAL,18.76,2,0,
8.99E+17,1,24.62,,13.51,0.15,RESIDENTIAL,47.42,1,0.76,
8.99E+17,1,29.87,,8.21,-0.12,MULTI-FAMILY,59,1,15.63,
9.00E+17,1,13.62,,4.54,-0.13,RESIDENTIAL,22.06,1,2.21,
9.00E+17,1,7.25,,2.55,-0.12,RESIDENTIAL,13.16,1,2.58,
9.00E+17,1,13.5,,4.29,0.28,RESIDENTIAL,23.53,1,4.08,
9.00E+17,1,11.69,,2.23,-0.41,RESIDENTIAL,15.45,0.63,7.99,
9.00E+17,1,22.06,,11.28,0.18,RESIDENTIAL,54.73,1,10.47,
9.00E+17,1,3.67,,1.96,0.16,MULTI-FAMILY,7.81,0.63,0,
9.00E+17,1,5.02,,1.54,0.01,RESIDENTIAL,7.71,0.63,2.04,
9.00E+17,1,292.65,,348.12,-0.01,BOAT DOCK,1720.04,4,0.09,
9.00E+17,1,292.65,,348.12,-0.01,COMMERCIAL,1720.04,3,0.09,
9.00E+17,1,292.65,,348.12,-0.01,MULTI-FAMILY,1720.04,4,0.09,
9.00E+17,1,292.65,,348.12,-0.01,MULTI-FAMILY,1720.04,3,0.09,
9.00E+17,1,292.65,,348.12,-0.01,RESIDENTIAL,1720.04,0.75,0.09,
9.00E+17,1,292.65,,348.12,-0.01,COMMERCIAL,1720.04,6,0.09,
9.00E+17,1,6.31,,2.14,-0.01,MULTI-FAMILY,11.81,0.63,3.37,
9.00E+17,1,6.03,,1.37,-0.05,MULTI-FAMILY,9.35,0.63,2.85,
9.00E+17,1,10.89,,7.55,-0.05,MULTI-FAMILY,51.04,0.63,5.52,
9.01E+17,1,3.22,,0.36,-0.22,RESIDENTIAL,3.62,0.63,2.71,
9.01E+17,1,14.74,,7.45,-0.42,RESIDENTIAL,28.47,0.63,4.41,
9.01E+17,1,8.19,,2.54,0.53,MULTI-FAMILY,11.97,1,1.73,
9.01E+17,1,6.41,,2.02,-0.03,RESIDENTIAL,9.82,0.63,2.45,
9.01E+17,1,1.72,,0.34,-0.02,MULTI-FAMILY,2.76,0.63,1.1,
9.01E+17,1,7.54,,1.01,0.06,RESIDENTIAL,9.97,0.63,5.7,
9.01E+17,1,4.5,,10.01,0.11,MULTI-FAMILY,59.84,1,0,
9.01E+17,1,11.7,,4.81,-0.24,MULTI-FAMILY,26.93,0.63,6.31,
9.01E+17,1,11.62,,3.62,-0.02,MULTI-FAMILY,22.44,0.63,4.88,
9.01E+17,1,311.4,,444.05,-0.06,BOAT DOCK,1835.86,3,0,
9.01E+17,1,311.4,,444.05,-0.06,MULTI-FAMILY,1835.86,1,0,
9.01E+17,1,311.4,,444.05,-0.06,RESIDENTIAL,1835.86,1,0,
9.01E+17,1,311.4,,444.05,-0.06,BOAT DOCK,1835.86,4,0,
9.01E+17,1,311.4,,444.05,-0.06,COMMERCIAL,1835.86,4,0,
9.01E+17,1,311.4,,444.05,-0.06,MULTI-FAMILY,1835.86,0.75,0,
9.01E+17,1,311.4,,444.05,-0.06,COMMERCIAL,1835.86,3,0,
9.01E+17,1,311.4,,444.05,-0.06,BOAT DOCK,1835.86,2,0,
9.01E+17,1,311.4,,444.05,-0.06,MULTI-FAMILY,1835.86,4,0,
9.01E+17,1,311.4,,444.05,-0.06,HOTEL,1835.86,3,0,
9.01E+17,1,311.4,,444.05,-0.06,COMMERCIAL,1835.86,6,0,
9.01E+17,1,311.4,,444.05,-0.06,HOSPITAL,1835.86,3,0,
9.01E+17,1,7.31,,2.77,0.13,COMMERCIAL,16.36,0.63,1.4,
9.01E+17,1,5.74,,3.14,-0.01,MULTI-FAMILY,17.45,0.63,2,
9.01E+17,1,2.31,,1.89,0.09,RESIDENTIAL,8.5,1,0,
9.01E+17,1,8.82,,2.28,-0.1,RESIDENTIAL,15.75,0.63,5.12,
9.01E+17,1,6.09,,2.18,0.05,RESIDENTIAL,11.22,0.63,2.58,
9.01E+17,1,33.98,,26.97,-0.51,RESIDENTIAL,120.33,1,2.21,
9.02E+17,1,5.81,,3.28,0,RESIDENTIAL,19.55,0.63,2.45,
9.02E+17,1,4.07,,1.35,-0.07,RESIDENTIAL,6.41,0.63,1.55,
9.02E+17,1,8.48,,4.73,0.18,RESIDENTIAL,24.98,0.63,3.57,
9.02E+17,1,5.64,,1.41,-0.04,RESIDENTIAL,8.75,0.63,3.04,
9.02E+17,1,246.8,,417.2,0.04,COMMERCIAL,2080.71,3,0,
9.02E+17,1,246.8,,417.2,0.04,MULTI-FAMILY,2080.71,0.75,0,
9.02E+17,1,246.8,,417.2,0.04,BOAT DOCK,2080.71,6,0,
9.02E+17,1,246.8,,417.2,0.04,BOAT DOCK,2080.71,3,0,
9.02E+17,1,246.8,,417.2,0.04,RESIDENTIAL,2080.71,0.75,0,
9.02E+17,1,246.8,,417.2,0.04,COMMERCIAL,2080.71,6,0,
9.02E+17,1,246.8,,417.2,0.04,MULTI-FAMILY,2080.71,3,0,
9.02E+17,1,246.8,,417.2,0.04,HOSPITAL,2080.71,4,0,
9.02E+17,1,246.8,,417.2,0.04,RESIDENTIAL,2080.71,1,0,
9.02E+17,1,246.8,,417.2,0.04,BOAT DOCK,2080.71,4,0,
9.02E+17,1,5.4,,1.18,0.03,RESIDENTIAL,9.41,0.63,1.84,
9.02E+17,1,2.73,,0.63,0.03,RESIDENTIAL,4.01,1,1.47,
9.02E+17,1,12.59,,3.8,0.02,COMMERCIAL,19.5,0.63,6.85,
9.02E+17,1,4.42,,3.6,0.18,MULTI-FAMILY,14.6,0.63,0,
9.02E+17,1,7.28,,5.39,-0.15,RESIDENTIAL,21.74,0.63,2.85,
9.03E+17,1,13.72,,8.55,-0.45,RESIDENTIAL,26.12,1,0,
9.03E+17,1,8.47,,4.25,0.03,RESIDENTIAL,19.45,0.63,2.76,
9.03E+17,-1,,Negative Read,,,,,,,
9.03E+17,-1,,Negative Read,,,,,,,
9.03E+17,1,2.93,,2.55,-0.05,RESIDENTIAL,9.2,0.63,0.38,
9.03E+17,1,7.57,,5.08,-0.11,MULTI-FAMILY,27.07,0.63,0,
9.04E+17,1,5.29,,2.46,0,POOL,14.7,0.63,0.35,
9.04E+17,1,7.64,,2.02,-0.16,RESIDENTIAL,13.93,0.63,4.16,
9.04E+17,1,7.83,,1.54,-0.02,MULTI-FAMILY,11.22,0.63,4.63,
9.04E+17,1,11.3,,3.52,-0.02,RESIDENTIAL,17.88,0.63,2.36,
9.04E+17,-1,1.01,Zero Read,0.15,-0.04,HOSPITAL,0.01,4,-0.16,3055
9.04E+17,-1,1.01,Zero Read,0.15,-0.04,HOTEL,0.01,6,-0.16,3055
9.04E+17,1,4.9,,2.9,0.38,MULTI-FAMILY,15.48,1,2.58,
9.04E+17,1,9.85,,2.01,-0.09,MULTI-FAMILY,15.82,0.63,5.61,
9.05E+17,1,12.79,,5.83,0.35,RESIDENTIAL,24.25,0.63,0.79,
9.05E+17,1,18.35,,8.71,-0.91,RESIDENTIAL,46.99,1,4.26,
9.05E+17,1,19.53,,6.87,-0.07,RESIDENTIAL,32.74,0.63,0,
9.05E+17,1,11.36,,6.26,0.33,RESIDENTIAL,23.13,1,0,
9.05E+17,1,13.75,,3.14,-0.15,RESIDENTIAL,20.12,0.63,6.53,
9.05E+17,-1,3.94,,0.2,-0.04,HOSPITAL,0.01,4,0.28,2032.26
9.05E+17,-1,3.94,,0.2,-0.04,BOAT DOCK,0.01,6,0.28,2032.26
9.05E+17,-1,3.94,,0.2,-0.04,BOAT DOCK,0.01,4,0.28,2032.26
9.05E+17,-1,3.94,,0.2,-0.04,COMMERCIAL,0.01,4,0.28,2032.26
9.05E+17,-1,3.94,,0.2,-0.04,HOTEL,0.01,4,0.28,2032.26
9.05E+17,-1,3.94,,0.2,-0.04,MULTI-FAMILY,0.01,4,0.28,2032.26
9.05E+17,1,16.62,,5.27,-0.18,RESIDENTIAL,28.74,0.63,9.14,
9.05E+17,1,13.17,,8.87,0.56,RESIDENTIAL,40.39,1,0,
9.05E+17,1,20.3,,6.26,-0.34,RESIDENTIAL,32.94,0.63,9.45,
9.05E+17,1,17.06,,4.84,0.11,RESIDENTIAL,29.29,0.63,8.27,
9.05E+17,1,7.2,,3.08,-0.2,RESIDENTIAL,14.25,0.63,1.84,
9.05E+17,1,11.68,,6.66,-0.15,MULTI-FAMILY,46.06,0.63,4.71,
9.05E+17,1,18.34,,5,-0.09,MULTI-FAMILY,30.17,1,7.24,
9.05E+17,1,30.31,,11.67,-0.22,RESIDENTIAL,55.92,1,7.34,
9.06E+17,1,7.1,,2.11,-0.02,MULTI-FAMILY,14.24,0.63,3.56,
9.06E+17,1,2.15,,0.81,-0.03,RESIDENTIAL,4.05,0.63,1.09,
9.06E+17,1,7.22,,2.76,-0.07,MULTI-FAMILY,15.08,0.63,2.85,
9.06E+17,1,2.85,,0.53,0.02,RESIDENTIAL,4.01,1,1.45,
9.06E+17,1,10.7,,3.17,-0.09,RESIDENTIAL,18.39,0.63,2,
9.06E+17,1,12.49,,7.06,0.41,RESIDENTIAL,34.02,1.5,2.4,
9.06E+17,1,13.6,,3.29,-0.15,MULTI-FAMILY,19.59,0.63,6.41,
9.06E+17,1,8.01,,2.89,-0.01,RESIDENTIAL,17.29,1,3.96,
9.06E+17,1,112.7,,135.84,0,MULTI-FAMILY,535.25,0.75,0,
9.06E+17,1,112.7,,135.84,0,BOAT DOCK,535.25,3,0,
9.06E+17,1,112.7,,135.84,0,COMMERCIAL,535.25,3,0,
9.06E+17,1,112.7,,135.84,0,BOAT DOCK,535.25,4,0,
9.06E+17,1,12.55,,6.38,0.4,RESIDENTIAL,26.31,1,0,
9.06E+17,1,2.64,,2.18,-0.1,RESIDENTIAL,6.77,0.63,0,
9.06E+17,1,10.43,,1.91,0,RESIDENTIAL,14.03,0.63,5.15,
9.06E+17,1,42.08,,15.72,0.43,RESIDENTIAL,81.22,1,15.67,
9.06E+17,1,10.92,,5.68,-0.11,MULTI-FAMILY,30.71,0.63,1.52,
9.06E+17,1,0.73,,0.78,0.19,RESIDENTIAL,1.81,0.63,0,
9.07E+17,1,16.28,,6.97,0.13,RESIDENTIAL,38.42,1.5,6.62,
9.07E+17,1,4.49,,2.95,-0.06,RESIDENTIAL,9.29,0.63,0.36,
9.07E+17,1,4.14,,4.5,0.63,RESIDENTIAL,27.07,0.63,0,
9.07E+17,1,243.38,,293.35,0.07,COLLEGE AND UNIVERSITY,1184.47,3,0,
9.07E+17,1,243.38,,293.35,0.07,BOAT DOCK,1184.47,3,0,
9.07E+17,1,243.38,,293.35,0.07,MULTI-FAMILY,1184.47,4,0,
9.07E+17,1,243.38,,293.35,0.07,HOSPITAL,1184.47,4,0,
9.07E+17,1,243.38,,293.35,0.07,BOAT DOCK,1184.47,6,0,
9.07E+17,1,243.38,,293.35,0.07,RESIDENTIAL,1184.47,0.75,0,
9.07E+17,1,243.38,,293.35,0.07,HOTEL,1184.47,3,0,
9.07E+17,1,243.38,,293.35,0.07,BOAT DOCK,1184.47,4,0,
9.07E+17,1,243.38,,293.35,0.07,COMMERCIAL,1184.47,4,0,
9.07E+17,1,22.79,,12.36,0.92,RESIDENTIAL,54.45,0.63,4.72,
9.07E+17,1,7.31,,2.12,0.04,COMMERCIAL,15.2,0.63,4.05,
9.07E+17,1,5.98,,1.71,-0.14,RESIDENTIAL,11.04,0.63,3.68,
9.07E+17,1,50.68,,52.15,0.98,CITY,201.6,2,0,
9.07E+17,1,6.97,,1.81,0.06,RESIDENTIAL,11.22,0.63,4.27,
